id,x,y
1,-0.0728094069993936,96.3490812438782
2,-0.130920657034325,93.8331969636142
3,-0.148667277516264,98.2829058745042
4,-0.23613982326718,95.9173803403465
5,-0.30399610650083,95.9832851598816
6,-0.358677483982211,98.2760718793769
7,-0.437550980212726,94.0110531813079
8,-0.665864446224549,98.1941621025983
9,-1.18468110406893,94.9982414097639
10,-1.96101750372154,96.7158792465949
11,-2.42863458954996,98.0680659834221
12,0.0330750526940573,97.2028508148766
13,0.058046351439538,93.2720888030325
14,0.074741609309994,99.6775541351539
15,0.143197775362866,99.6266082141221
16,0.171141091986648,94.047632726086
17,0.184163952489773,98.8149035175101
18,0.190430112785224,94.5128440852748
19,0.275258017403059,92.4335702683566
20,0.299389518688912,95.7299538374609
21,0.372689221170265,98.644671882809
22,0.373902663036579,93.5108352863582
23,0.426242352466175,96.8265311668255
24,0.506652454011606,96.8528808520964
25,0.513455134117261,98.5645941609828
26,0.520144489246182,95.3152307484509
27,0.520951583480658,93.2478927444139
28,0.543153450490793,97.592356748457
29,0.567743278853345,94.9525341038281
30,0.575196091775423,95.8203910583861
31,0.583563014297969,96.910919035205
32,0.604912334760702,100.009248805258
33,0.632355657996308,94.6970660573805
34,0.657196509801316,95.860165937849
35,0.689803891423423,98.3977572836817
36,0.70465855089911,97.0735440646244
37,0.707892547891485,95.7709704566988
38,0.827578110643926,94.7576466124295
39,0.840059008503745,93.3578982000039
40,0.845507317942312,97.8175611715098
41,0.887159744771699,97.5368958294528
42,0.918454641940198,99.160074076247
43,0.954579519996891,94.4110579411161
44,0.985378589599352,95.8263602527306
45,0.990410631974266,97.4480307361532
46,0.99641229567625,96.27919202613
47,1.03795256139137,97.5583774766436
48,1.05812982606845,95.1475974642616
49,1.07388815437646,93.9697318398943
50,1.08319179645998,99.3043521433525
51,1.10738002325668,95.1542597415747
52,1.12799769047707,96.1653622403595
53,1.13314567489048,94.0147001941596
54,1.16761049674866,98.8546075792663
55,1.17660185819473,93.8932783871541
56,1.17964765568732,94.219967619857
57,1.19448557101201,96.0145045411304
58,1.19990401842674,98.2150097776375
59,1.20199826761754,96.6848589176843
60,1.22490192898639,93.2402576313881
61,1.25401718326369,96.2644222979366
62,1.26804462722212,96.0517237046665
63,1.2781591973633,94.7263973718414
64,1.28993086323766,95.9301903813916
65,1.2962788657966,93.7013651754652
66,1.30691583431988,95.0332098131516
67,1.36416821170902,95.8024985802299
68,1.37045240304844,99.248833686255
69,1.3781724032146,94.6178329147327
70,1.40778225564843,95.1769204056386
71,1.41260113547672,94.3284732749897
72,1.42866821587799,99.4106395623266
73,1.43863385605803,96.8613743266779
74,1.44636568295657,93.1320440893328
75,1.4594613060616,95.3513433471739
76,1.4632915450708,95.7873127580956
77,1.47703098288614,94.0563703036298
78,1.49878635070883,98.9235838454665
79,1.50105296501763,94.6858115581902
80,1.54714286891357,98.6987514195629
81,1.55104578437223,97.5756546418439
82,1.55588146617944,93.6042603577605
83,1.62392583827691,93.203166884291
84,1.63605538291338,97.1434230908655
85,1.64917202075925,94.9476886223078
86,1.68249565212587,96.9994649879127
87,1.68885722588753,94.9264922397094
88,1.69305813635591,77.2662051391245
89,1.71587268599196,78.259422396717
90,1.72821513322494,95.2304950714667
91,1.74397321180709,77.5662277047848
92,1.75742955249452,94.0134996774458
93,1.75750992498486,76.7973251283243
94,1.75790064620484,97.1246444741667
95,1.75989617485569,98.3997212641461
96,1.76389141200386,94.2673235016506
97,1.77559030414427,97.4268778974692
98,1.77584949002346,98.4059564523255
99,1.78385937119645,96.229955505965
100,1.78747898359798,94.0468471295422
101,1.79252897431582,77.1523185726466
102,1.79662184404685,78.368608519647
103,1.7996229645017,95.7909000333209
104,1.80783071519645,98.0795438738835
105,1.81222362351599,77.3718673621793
106,1.82122879630015,97.1317808465797
107,1.82479318921085,94.7214840694022
108,1.82632152036006,94.1728714347289
109,1.83473960769194,93.0269985976135
110,1.83614758514369,40.9285547888627
111,1.8429374606965,76.895706434218
112,1.8447153925744,94.7481611080169
113,1.84542627845912,77.1645911560129
114,1.84589866837456,100.107378724489
115,1.8501670517233,96.8142369104032
116,1.85737015431552,99.9884561958467
117,1.86255934709502,96.1061537963277
118,1.86272986066784,96.1476982661838
119,1.87927316117589,95.102338872286
120,1.8803074142787,78.1701348055976
121,1.8821247926193,94.9981998762403
122,1.88802798726622,77.3006446535804
123,1.89119512275601,95.0082067247261
124,1.89283868252962,95.6559119415221
125,1.90433104750061,77.1301353189316
126,1.90506648305518,77.5517812344095
127,1.90601546370937,96.3144682659255
128,1.91459780684499,96.7707623576829
129,1.91696746644823,94.7752259670636
130,1.91772021138699,77.6134000573986
131,1.91946969675396,77.5836322675436
132,1.92455603182135,77.3553320412015
133,1.93328431084091,77.0401689581449
134,1.93462209917722,93.3300076906118
135,1.93739481979176,97.5420183834652
136,1.94405394173419,98.6728277336417
137,1.94693008067211,98.0276134822191
138,1.94995057521557,96.2156063477045
139,1.95176409417,77.314099309103
140,1.96259716864992,95.3572085930793
141,1.96392698119192,77.136605211582
142,1.966020284205,77.4840127473959
143,1.97110441353542,98.393375067118
144,1.9718583908169,96.4516850584375
145,1.98378345000588,77.8690608705999
146,1.99620204929784,95.1978810117114
147,10.0008678199199,84.4940942300556
148,10.0009114867563,100.438876746635
149,10.0010191515713,82.5562206884207
150,10.0024944718141,97.2470738472518
151,10.0084886364129,81.7331559659768
152,10.0089619477754,96.5850276294326
153,10.0148168437206,97.1230433982473
154,10.0162995729812,95.8614068966861
155,10.0169111392518,84.4949242964921
156,10.0179815142143,99.6810971511556
157,10.0182220796123,98.5537861001488
158,10.0182269405736,94.8509910193584
159,10.019256441832,98.0491086864131
160,10.0204480053602,26.5353510562013
161,10.0210361466063,97.6976771288855
162,10.0212393153015,83.0952143245911
163,10.0222249011776,87.4708069219714
164,10.0238681192755,92.4673205464144
165,10.0242897273363,85.3137428342905
166,10.0244658793953,96.1216580511302
167,10.0249924102294,94.268632821469
168,10.0292767691755,95.4167885127351
169,10.0297036497463,94.3752052619642
170,10.0313474691951,94.8393521142772
171,10.0319522284803,88.200012997879
172,10.0340499566862,88.2581632335015
173,10.035946271287,96.4225877310902
174,10.0376756511033,95.6089703337393
175,10.0411823925757,97.2549318473528
176,10.0416599801892,95.9105176756476
177,10.0467362777654,95.7889326281767
178,10.0474267816676,87.2479711006156
179,10.0476612448989,83.7905232329346
180,10.0480435610716,93.7120578554463
181,10.050219594396,96.4298097952469
182,10.050820033802,95.3765302044575
183,10.05109077229,94.7496527556324
184,10.0528784149801,93.50608664067
185,10.0553173224267,95.5464945759602
186,10.055986709247,95.0747789540949
187,10.0573937566224,95.2864204505038
188,10.059257247671,94.540157252227
189,10.0596128235009,82.7754941844137
190,10.0601717237584,91.9263607708525
191,10.0607910462601,83.2223384945537
192,10.065275890067,94.1414749403517
193,10.0688628885134,96.1425153675598
194,10.0711733227416,92.6166674588678
195,10.0714140965004,91.8136865248223
196,10.0722602917133,95.434967205667
197,10.0725987216788,88.0665537041165
198,10.0732975555563,94.3729830540369
199,10.0736050960341,91.4395738188406
200,10.0799583110799,88.8196285243952
201,10.0805439018624,89.5580142269561
202,10.0839958386346,96.5186643897615
203,10.0868073808246,84.4541029043972
204,10.0870192212606,95.5397963062699
205,10.0882312643746,92.0158794589492
206,10.0882367489305,95.9003298494579
207,10.0899034962822,86.848842596868
208,10.092219249628,92.5424864966165
209,10.092610028306,95.2548255231928
210,10.0951697937908,91.524774379783
211,10.0961846383226,93.7294731520267
212,10.1009044714714,95.4006064353575
213,10.1024979475936,96.1364748348687
214,10.1029036941829,85.2907201156071
215,10.1046194757721,96.5055057460119
216,10.1058837227373,83.8667502277099
217,10.1065204177528,93.2176740692559
218,10.1065582001659,97.204367596731
219,10.1089240219918,97.3568419283813
220,10.1098471384751,95.7973018615781
221,10.1108849714617,94.1967063022164
222,10.1132848685953,85.4229175626919
223,10.1148898099665,85.7142137486026
